Date;Open;High;Low;Close;Volume
28/01/06;76.68;78.62;76.21;76.45;35,110,037
21/01/06;77.75;78.54;77.05;77.46;33,964,666
14/01/06;79.16;80.98;77.68;77.78;36,392,955
07/01/06;80.21;81.08;78.87;79.51;31,561,168
31/12/05;78.82;81.29;77.26;81.21;38,658,277
24/12/05;79.81;80.78;77.97;78.59;18,432,612
17/12/05;79.57;80.50;78.45;79.81;28,553,917
10/12/05;83.18;83.51;79.11;79.70;41,113,344
03/12/05;84.51;85.97;82.53;83.15;27,643,584
26/11/05;84.89;85.98;84.47;84.75;26,950,608
19/11/05;83.75;85.46;83.06;84.89;19,029,983
12/11/05;80.54;84.13;80.33;83.91;32,132,703
05/11/05;79.45;81.11;78.68;80.83;22,763,680
29/10/05;77.93;79.64;77.09;79.35;32,587,083
22/10/05;79.49;80.26;76.96;77.84;26,979,897
15/10/05;78.74;80.88;78.33;79.67;41,093,261
08/10/05;77.67;79.85;77.51;78.73;38,021,368
01/10/05;76.69;77.89;75.24;76.96;32,344,204
24/09/05;74.87;77.01;73.55;76.69;31,502,068
17/09/05;76.23;76.46;73.90;74.57;33,160,083
10/09/05;77.47;78.50;76.17;76.80;26,265,478
03/09/05;76.20;77.93;76.20;77.86;19,540,640
27/08/05;76.48;78.15;75.85;75.97;26,329,390
20/08/05;79.11;79.68;76.73;76.85;23,232,184
13/08/05;78.30;79.64;77.25;79.12;23,938,547
06/08/05;79.74;80.32;78.03;78.58;23,606,964
30/07/05;79.35;80.50;79.09;79.69;23,289,922
23/07/05;80.29;80.80;79.17;79.79;25,504,513
16/07/05;78.38;81.37;78.09;80.73;47,084,853
09/07/05;75.91;79.11;75.07;78.76;47,762,975
02/07/05;71.11;76.02;70.90;75.81;39,108,685
25/06/05;70.76;72.35;70.22;71.39;32,088,980
18/06/05;72.69;74.08;70.75;70.76;34,821,132
11/06/05;71.22;74.31;71.18;73.03;35,112,128
04/06/05;72.47;72.74;70.84;71.48;25,945,194
28/05/05;73.90;74.09;72.18;72.46;25,077,955
21/05/05;72.94;74.01;71.86;73.71;26,045,190
14/05/05;69.88;74.23;69.88;73.05;35,885,018
07/05/05;71.95;72.14;69.31;69.94;35,278,546
30/04/05;73.50;74.67;71.67;71.95;40,860,108
23/04/05;71.80;73.79;70.79;73.02;53,463,151
16/04/05;73.76;74.33;68.69;70.95;73,314,139
09/04/05;83.51;83.71;72.97;73.33;65,003,042
02/04/05;86.12;86.63;83.65;83.75;28,951,083
26/03/05;86.72;87.72;86.08;86.46;26,728,437
19/03/05;85.49;87.52;85.33;86.71;19,773,689
12/03/05;87.48;88.21;85.17;85.35;26,952,806
05/03/05;88.29;88.91;87.19;87.49;25,692,584
26/02/05;88.46;89.61;88.15;88.31;23,042,229
19/02/05;88.59;89.39;87.52;88.72;19,539,594
12/02/05;89.06;90.79;88.81;89.17;20,922,929
05/02/05;90.20;90.73;88.24;89.20;22,074,471
29/01/05;89.53;90.57;88.91;90.35;20,638,625
22/01/05;88.62;89.47;87.42;88.80;28,940,205
15/01/05;89.53;91.15;88.17;88.32;29,869,577
08/01/05;91.57;91.97;89.44;89.96;27,259,074
01/01/05;94.62;94.74;91.27;91.57;28,676,403
25/12/04;93.39;94.65;93.09;94.24;18,306,254
18/12/04;92.11;93.69;92.11;93.42;18,987,411
11/12/04;92.59;93.83;91.85;91.97;28,995,539
04/12/04;92.62;93.93;91.50;92.42;28,192,629
27/11/04;90.76;93.34;90.10;92.81;30,766,731
20/11/04;90.15;91.58;90.02;90.55;18,094,650
13/11/04;90.90;92.38;90.11;90.30;28,513,856
06/11/04;88.43;91.30;88.43;91.13;29,382,767
30/10/04;85.40;89.41;85.31;89.18;32,177,680
23/10/04;83.52;86.30;83.47;85.80;29,173,359
16/10/04;80.59;85.78;80.58;83.55;41,764,479
09/10/04;82.95;83.37;80.59;81.12;25,581,499
02/10/04;83.17;84.23;82.71;82.90;22,283,355
25/09/04;80.40;83.15;80.19;82.91;23,498,390
18/09/04;81.64;82.63;79.58;80.72;24,233,623
11/09/04;83.17;83.44;81.68;81.97;24,275,358
04/09/04;80.98;83.17;80.88;82.94;18,822,665
28/08/04;80.85;81.35;79.97;80.68;18,081,260
21/08/04;81.48;81.69;80.64;81.20;17,735,767
14/08/04;80.02;81.60;79.84;81.50;22,514,417
07/08/04;79.81;81.25;78.30;80.22;27,401,957
31/07/04;83.05;83.55;79.75;79.81;21,772,803
24/07/04;81.12;83.56;80.79;83.24;23,977,458
17/07/04;80.78;83.28;80.69;81.12;29,354,212
10/07/04;80.31;82.68;79.75;80.57;37,485,188
03/07/04;82.70;82.92;79.84;80.20;27,415,242
26/06/04;85.76;85.95;82.76;83.21;22,499,878
19/06/04;86.42;86.92;85.03;85.61;23,034,488
12/06/04;86.09;87.20;85.68;86.10;23,458,014
05/06/04;84.85;86.76;84.14;86.48;19,211,777
29/05/04;84.13;84.74;83.46;83.71;16,329,943
22/05/04;83.89;85.16;82.74;84.69;21,696,970
15/05/04;81.55;84.97;81.41;83.30;27,922,343
08/05/04;83.75;84.27;81.38;82.61;33,073,892
01/05/04;84.25;85.80;83.37;84.31;26,830,633
24/04/04;86.76;87.94;84.14;84.29;28,022,654
17/04/04;87.86;88.41;85.76;87.27;27,294,532
10/04/04;89.39;90.21;87.04;88.22;32,849,317
03/04/04;89.82;90.24;88.44;89.02;16,946,665
27/03/04;88.90;90.39;87.33;90.06;26,199,057
20/03/04;87.26;89.15;86.31;88.69;28,746,904
13/03/04;88.53;89.67;86.88;87.59;28,741,465
06/03/04;92.25;92.62;87.14;89.20;34,374,176
28/02/04;92.26;93.31;91.36;92.21;22,756,252
21/02/04;93.12;93.22;91.01;92.26;26,861,908
14/02/04;95.59;95.60;92.92;93.03;20,813,412
07/02/04;94.94;95.90;94.08;95.33;21,421,556
31/01/04;94.79;96.01;93.93;94.59;33,141,150
24/01/04;93.59;95.46;92.30;94.87;32,284,267
17/01/04;91.78;93.89;91.52;93.59;27,080,522
10/01/04;87.20;91.44;85.10;91.13;50,827,232
03/01/04;87.95;89.27;87.00;87.20;30,014,552
27/12/03;89.01;89.61;87.19;87.52;18,924,231
20/12/03;88.75;89.39;88.13;88.81;11,692,293
13/12/03;89.32;89.98;87.84;89.04;35,022,800
06/12/03;86.54;89.06;86.54;88.63;32,366,797
29/11/03;86.90;87.46;86.07;86.65;29,011,123
22/11/03;85.11;86.69;85.04;86.56;16,077,229
15/11/03;85.95;86.21;84.35;84.73;26,396,333
08/11/03;85.61;87.46;84.98;86.28;30,209,211
01/11/03;85.95;86.85;83.86;84.38;29,789,767
25/10/03;84.89;86.72;84.18;85.54;29,926,896
18/10/03;85.42;85.47;83.68;84.53;30,727,924
11/10/03;89.01;90.38;84.76;85.31;49,787,089
04/10/03;86.75;89.48;86.42;88.59;29,003,069
27/09/03;85.33;87.91;84.03;86.65;37,250,884
20/09/03;88.18;88.18;85.09;85.13;36,081,666
13/09/03;85.76;89.36;84.50;89.18;43,973,108
06/09/03;84.56;86.01;82.60;84.80;43,514,855
30/08/03;78.78;84.41;78.68;83.13;42,915,079
23/08/03;79.21;79.38;77.70;78.40;25,411,106
16/08/03;78.44;80.99;78.30;79.32;32,023,812
09/08/03;77.31;78.58;76.75;78.19;23,242,224
02/08/03;77.20;77.78;75.27;77.32;31,683,968
26/07/03;79.99;80.02;76.53;77.70;36,491,279
19/07/03;79.54;80.06;77.93;79.88;34,696,867
12/07/03;82.22;83.20;78.87;80.04;47,369,260
05/07/03;81.07;82.93;79.80;81.16;33,725,549
28/06/03;80.21;81.16;77.82;80.26;23,802,671
21/06/03;81.06;81.06;78.48;79.75;29,109,866
14/06/03;79.45;81.54;78.92;81.19;39,208,578
07/06/03;76.48;81.24;76.30;79.11;43,166,328
31/05/03;85.09;85.16;76.33;76.53;73,173,348
24/05/03;80.79;84.80;80.79;84.17;28,018,573
17/05/03;84.18;84.58;81.16;81.51;34,346,246
10/05/03;83.70;86.42;83.27;85.08;40,585,532
03/05/03;83.37;84.46;81.98;83.70;36,879,346
26/04/03;80.35;83.72;79.94;83.72;41,169,513
19/04/03;80.69;82.28;78.97;80.19;37,723,676
12/04/03;75.05;80.69;74.72;80.55;44,154,066
05/04/03;78.97;79.25;74.69;75.29;41,772,847
29/03/03;75.77;79.81;74.68;77.24;48,470,908
22/03/03;78.83;80.31;76.96;77.29;44,534,811
15/03/03;74.57;81.17;74.42;81.17;60,807,431
08/03/03;74.04;75.98;69.95;75.53;50,317,202
01/03/03;75.43;75.53;72.38;74.47;34,469,884
22/02/03;76.20;76.47;73.37;74.52;41,473,167
15/02/03;74.59;76.53;74.48;76.43;28,211,143
08/02/03;73.71;75.50;71.04;74.04;43,591,422
01/02/03;74.76;75.43;72.90;73.71;39,097,910
25/01/03;74.56;77.72;73.63;74.76;44,113,795
18/01/03;77.72;78.25;75.35;75.52;36,064,719
11/01/03;84.43;85.04;77.61;77.72;55,908,910
04/01/03;78.30;84.17;78.21;83.82;52,304,184
28/12/02;73.61;78.06;72.28;78.06;31,133,981
21/12/02;76.24;77.92;73.24;73.96;21,401,997
14/12/02;76.10;78.19;74.80;76.28;38,220,003
07/12/02;77.44;78.85;74.83;76.48;39,073,539
30/11/02;84.70;85.53;77.50;78.70;43,168,734
23/11/02;80.91;84.24;79.85;83.10;29,709,015
16/11/02;77.25;81.42;74.42;80.72;47,175,750
09/11/02;74.18;77.43;73.33;76.49;51,703,152
02/11/02;78.38;80.12;73.80;74.18;54,506,956
26/10/02;71.85;76.96;70.94;76.86;58,707,168
19/10/02;70.41;72.56;68.59;71.28;54,106,755
12/10/02;58.83;70.98;58.83;70.98;75,576,847
05/10/02;54.11;61.11;51.63;61.11;70,151,560
28/09/02;56.93;59.27;53.32;54.11;63,669,184
21/09/02;60.95;62.03;56.93;57.71;62,099,243
14/09/02;68.83;70.22;61.09;61.11;62,480,822
07/09/02;69.26;74.09;68.17;69.31;30,725,936
31/08/02;70.94;71.70;68.36;69.98;25,279,937
24/08/02;76.86;77.33;71.80;72.07;32,986,447
17/08/02;75.86;79.21;75.54;76.86;39,328,554
10/08/02;67.93;76.46;67.50;75.86;44,501,129
03/08/02;64.95;71.03;62.95;68.67;40,685,634
27/07/02;67.28;69.50;64.17;64.89;52,847,582
20/07/02;68.12;69.02;62.81;63.48;66,948,497
13/07/02;65.39;70.94;63.67;68.83;62,099,660
06/07/02;69.79;70.25;64.58;66.17;52,640,682
29/06/02;68.84;70.65;64.21;70.27;39,519,657
22/06/02;64.29;70.38;63.19;68.83;58,933,942
15/06/02;72.83;74.33;65.19;65.73;53,484,804
08/06/02;74.33;75.33;70.03;72.82;47,934,938
01/06/02;77.20;77.39;73.61;74.86;39,412,130
25/05/02;79.16;79.46;76.69;76.91;22,564,208
18/05/02;81.69;81.70;78.89;79.45;26,163,180
11/05/02;76.72;82.69;76.00;81.92;39,065,695
04/05/02;78.11;79.35;72.58;76.18;64,185,907
27/04/02;80.98;81.48;77.54;78.18;44,834,175
20/04/02;85.04;85.16;80.98;80.98;33,447,419
13/04/02;82.70;86.07;80.31;85.09;54,246,502
06/04/02;83.65;85.99;79.67;81.84;115,999,099
30/03/02;99.43;99.43;92.97;92.97;38,020,636
23/03/02;101.15;101.97;97.80;99.43;26,538,902
16/03/02;102.39;103.86;100.10;100.96;26,548,631
09/03/02;99.76;104.06;99.04;102.09;44,253,332
02/03/02;98.80;102.77;98.59;100.47;49,910,412
23/02/02;94.12;98.57;91.77;98.49;54,337,503
16/02/02;97.04;97.32;91.55;94.12;50,756,522
09/02/02;100.38;104.35;97.23;98.37;41,776,717
02/02/02;103.25;103.73;98.10;100.37;37,240,319
26/01/02;104.68;105.36;96.56;103.25;58,567,736
19/01/02;109.23;109.24;102.29;104.47;39,779,798
12/01/02;114.72;115.25;107.85;109.23;52,964,000
05/01/02;119.50;120.83;114.99;115.02;33,278,909
29/12/01;117.35;120.08;114.53;120.08;28,662,910
22/12/01;116.68;118.48;115.77;117.50;14,068,908
15/12/01;114.87;119.22;114.87;116.63;36,462,619
08/12/01;114.72;117.79;114.16;115.77;38,115,193
01/12/01;109.75;116.62;108.23;115.11;47,208,908
24/11/01;110.80;111.28;106.89;110.51;30,999,361
17/11/01;109.66;111.66;108.08;110.28;18,077,181
10/11/01;108.03;111.85;107.12;109.46;38,275,336
03/11/01;105.11;110.48;104.21;109.06;39,104,709
27/10/01;105.64;106.23;102.20;104.68;38,823,859
20/10/01;98.14;107.17;97.42;106.27;45,158,225
13/10/01;95.46;102.01;95.28;98.14;66,460,224
06/10/01;93.72;96.56;90.73;96.41;50,478,286
29/09/01;87.69;94.53;87.32;93.71;48,647,054
22/09/01;87.76;91.78;83.64;87.69;64,652,738
15/09/01;89.77;92.59;85.56;86.52;79,358,869
08/09/01;91.78;93.12;91.39;92.23;10,785,829
01/09/01;95.75;98.59;91.78;92.34;43,223,440
25/08/01;102.28;103.44;94.51;95.55;40,094,645
18/08/01;100.08;103.06;96.94;102.28;34,877,614
11/08/01;100.38;102.15;99.10;99.99;31,054,588
04/08/01;102.53;102.65;98.18;100.33;27,846,717
28/07/01;100.29;105.25;100.15;103.42;26,201,360
21/07/01;101.05;102.25;98.21;100.10;34,139,662
14/07/01;103.76;104.57;98.50;101.05;50,520,754
07/07/01;101.82;104.49;97.09;103.76;47,156,609
30/06/01;108.51;110.33;101.16;101.82;26,529,176
23/06/01;108.75;111.81;106.21;108.51;36,850,893
16/06/01;108.97;112.09;106.46;107.91;35,487,538
09/06/01;111.19;113.26;108.39;108.60;41,337,920
02/06/01;108.27;113.77;107.89;110.99;30,452,825
26/05/01;112.19;112.42;106.73;107.93;28,534,566
19/05/01;112.76;114.63;111.95;112.62;35,744,749
12/05/01;106.31;112.50;106.12;112.28;34,023,764
05/05/01;111.09;113.67;106.08;106.89;39,495,600
28/04/01;111.28;113.72;106.31;110.76;41,958,825
21/04/01;109.00;111.76;106.77;111.09;40,662,937
14/04/01;91.97;111.28;91.01;109.78;81,108,514
07/04/01;94.17;97.46;89.67;91.97;42,754,727
31/03/01;93.16;95.60;86.09;93.64;64,394,794
24/03/01;91.06;95.60;89.63;91.95;54,745,443
17/03/01;87.00;90.81;83.80;89.40;59,529,325
10/03/01;93.59;94.55;84.32;86.14;72,507,360
03/03/01;98.29;103.63;93.59;94.92;48,256,687
24/02/01;101.15;102.92;93.21;97.80;62,668,684
17/02/01;109.51;110.52;95.84;99.43;44,863,777
10/02/01;105.69;113.42;105.45;109.94;37,788,946
03/02/01;104.59;113.00;104.49;107.07;38,018,543
27/01/01;107.55;111.62;104.78;105.42;34,194,158
20/01/01;104.68;110.18;102.89;109.17;42,136,645
13/01/01;89.63;108.93;87.77;106.36;57,954,675
06/01/01;89.39;92.20;87.24;89.69;39,069,147
30/12/00;80.78;95.36;80.07;89.87;46,275,876
23/12/00;85.09;85.62;78.51;81.26;32,467,527
16/12/00;84.49;90.28;76.54;85.09;52,528,028
09/12/00;92.26;93.93;83.47;83.95;43,385,361
02/12/00;91.78;100.14;89.03;92.73;39,256,903
25/11/00;96.02;97.51;88.19;91.42;33,855,255
18/11/00;97.04;99.78;93.99;95.54;23,683,428
11/11/00;87.77;97.99;87.60;97.45;30,808,046
04/11/00;95.48;99.19;88.91;88.91;34,220,622
28/10/00;89.39;98.11;86.34;95.72;41,574,735
21/10/00;90.58;90.82;83.11;89.57;51,034,758
14/10/00;106.60;108.87;86.28;90.58;77,097,312
07/10/00;110.84;114.13;98.59;104.27;39,837,433
30/09/00;107.67;114.36;103.79;110.90;45,961,971
23/09/00;119.02;121.06;105.40;107.67;32,803,397
16/09/00;119.74;121.12;114.72;118.43;23,147,457
09/09/00;122.25;123.51;117.35;119.50;29,288,209
02/09/00;126.97;128.94;123.69;123.80;21,130,874
26/08/00;124.16;129.00;123.86;127.75;32,165,756
19/08/00;115.74;124.16;114.60;123.33;25,650,116
12/08/00;114.72;118.25;114.07;115.14;24,831,412
05/08/00;111.50;116.46;110.48;115.32;31,232,827
29/07/00;105.64;111.38;105.22;110.78;25,120,526
22/07/00;109.11;110.54;104.09;106.90;29,763,615
15/07/00;99.84;112.63;96.56;109.70;55,314,152
08/07/00;100.08;101.28;96.56;99.37;26,225,521
01/07/00;103.97;105.04;95.60;100.44;40,384,386
24/06/00;108.03;110.66;103.85;104.74;34,488,189
17/06/00;108.51;115.38;105.94;106.96;29,145,744
10/06/00;113.89;115.14;108.27;108.27;27,576,745
03/06/00;103.67;116.93;103.67;114.42;39,571,226
27/05/00;103.01;106.12;100.86;104.03;19,388,447
20/05/00;101.34;107.31;98.89;102.23;32,632,061
13/05/00;99.43;104.45;97.51;101.76;31,060,447
06/05/00;103.31;105.76;97.57;99.84;34,947,277
29/04/00;107.55;108.63;101.82;103.13;23,170,261
22/04/00;97.51;108.93;96.80;106.60;37,120,867
15/04/00;99.31;110.06;97.57;99.43;45,483,009
08/04/00;119.26;119.86;98.35;100.38;44,088,481
01/04/00;114.72;122.37;110.00;117.71;49,521,824
25/03/00;119.50;122.61;111.91;113.17;46,544,908
18/03/00;105.16;116.87;105.10;115.32;39,843,082
11/03/00;99.43;106.78;97.99;105.16;38,691,958
04/03/00;105.10;106.12;96.56;100.62;44,545,165
26/02/00;100.02;105.16;95.12;103.25;53,480,201
19/02/00;107.07;108.45;100.32;103.25;36,101,958
12/02/00;110.90;113.65;106.60;107.55;27,822,867
05/02/00;110.90;114.48;108.15;110.30;28,047,967
29/01/00;106.48;113.23;104.33;110.54;34,344,573
22/01/00;116.52;117.47;105.22;106.66;34,858,159
15/01/00;114.42;119.26;107.73;116.16;43,859,302
08/01/00;112.09;117.89;110.30;114.36;44,626,440
01/01/00;107.49;114.48;105.76;108.51;53,489,615
